numID,songArtist,songName,lyrics
19672,Kasenetz-Katz Singing Orchestral Circus,Quick Joey Small (Run Joey Run),NA
19673,New York City,Quick Fast In A Hurry,NA
19674,Miguel,Quickie,NA
19675,Martha & The Vandellas,Quicksand,NA
19676,Morray,Quicksand,NA
19677,Andy Williams,Quiet Nights Of Quiet Stars,NA
19678,Smokey Robinson,Quiet Storm,NA
19679,The Exotic Sounds of Martin Denny,Quiet Village,NA
19680,Backstreet Boys,Quit Playing Games (With My Heart),NA
19681,Pilar Montenegro,Quitame Ese Hombre,NA
19682,The Fireballs,Quite A Party,NA
19683,Ariana Grande,R.E.M,NA
19684,Meek Mill Featuring Drake,R.I.C.O.,NA
19685,Travis Scott,R.I.P Screw,NA
19686,Young Jeezy Featuring 2 Chainz,R.I.P.,NA
19687,John Mellencamp,R.O.C.K. In The U.S.A. (A Salute to 60's Rock),NA
19688,Gordon Lightfoot,Race Among The Ruins,NA
19689,Drake,Race My Mind,NA
19690,Tyga,Rack City,NA
19691,YC Featuring Future,Racks,NA
19692,Future,Racks Blue,NA
19693,Nipsey Hussle Featuring Roddy Ricch & Hit-Boy,Racks In The Middle,NA
19694,Britney Spears,Radar,NA
19695,Golden Earring,Radar Love,NA
19696,White Lion,Radar Love,NA
19697,Darius Rucker,Radio,NA
19698,R.E.M.,Radio Free Europe,NA
19699,Queen,Radio Ga Ga,NA
19700,Tiffany,Radio Romance,NA
19701,Gene Simmons,Radioactive,NA
19702,Imagine Dragons,Radioactive,NA
19703,Kings Of Leon,Radioactive,NA
19704,The Firm,Radioactive,NA
19705,Aerosmith,Rag Doll,NA
19706,Sammy Johns,Rag Doll,NA
19707,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",Rag Doll,NA
19708,The Band,Rag Mama Rag,NA
19709,Phillip Phillips,Raging Fire,NA
19710,Sunny & The Sunliners,Rags To Riches,NA
19711,Rod Wave Featuring ATR Son Son,Rags2Riches,NA
19712,David Seville And The Chipmunks,Ragtime Cowboy Joe,NA
19713,Creed,Rain,NA
19714,Dragon,Rain,NA
19715,Jose Feliciano,Rain,NA
19716,Madonna,Rain,NA
19717,SWV,Rain,NA
19718,The Beatles,Rain,NA
19719,The Guess Who,Rain Dance,NA
19720,Paul Hardcastle,Rain Forest,NA
19721,Max Werner,Rain In May,NA
19722,Frank Sinatra,Rain In My Heart,NA
19723,The Alarm,Rain In The Summertime,NA
19724,Luke Bryan,Rain Is A Good Thing,NA
19725,Ashanti,Rain On Me,NA
19726,Lady Gaga & Ariana Grande,Rain On Me,NA
19727,The Lovin' Spoonful,Rain On The Roof,NA
19728,John Mellencamp,Rain On The Scarecrow,NA
19729,Pitbull Featuring Marc Anthony,Rain Over Me,NA
19730,Bobby Vinton,Rain Rain Go Away,NA
19731,Fools Gold,Rain Oh Rain,NA
19732,Gene Chandler,Rainbow,NA
19733,Kacey Musgraves,Rainbow,NA
19734,The Marmalade,Rainbow,NA
19735,Sergio Mendes,Rainbow's End,NA
19736,Gene Chandler,Rainbow '65 (Part I),NA
19737,Jimmie Rodgers,Rainbow At Midnight,NA
19738,Kermit (Jim Henson),Rainbow Connection,NA
19739,Leon & Mary Russell,Rainbow In Your Eyes,NA
19740,Andy Kim,Rainbow Ride,NA
19741,Dee Clark,Raindrops,NA
19742,B.J. Thomas,Raindrops Keep Fallin' On My Head,NA
19743,Slim Harpo,Rainin' In My Heart,NA
19744,Buddy Holly,Raining In My Heart,NA
19745,Leo Sayer,Raining In My Heart,NA
19746,Keith Urban,Raining On Sunday,NA
19747,Gordon Lightfoot,Rainy Day People,NA
19748,Bob Dylan,Rainy Day Women #12 & 35,NA
19749,General Public,Rainy Days,NA
19750,Carpenters,Rainy Days And Mondays,NA
19751,Mary J. Blige Featuring Ja Rule,Rainy Dayz,NA
19752,Davy Jones,Rainy Jane,NA
19753,Brook Benton,Rainy Night In Georgia/Rubberneckin',NA
19754,Keith Urban Featuring Eric Church,Raise 'Em Up,NA
19755,Trooper,Raise A Little Hell,NA
19756,Luke Featuring No Good But So Good,Raise The Roof,NA
19757,Petey Pablo,Raise Up,NA
19758,Glee Cast,Raise Your Glass,NA
19759,P!nk,Raise Your Glass,NA
19760,Eddie Floyd,Raise Your Hand,NA
19761,deadmau5 Featuring Greta Svabo Bech,Raise Your Weapon,NA
19762,Chris Young,Raised On Country,NA
19763,Joni Mitchell,Raised On Robbery,NA
19764,Elvis Presley,Raised On Rock/For Ol' Times Sake,NA
19765,Wisin & Yandel,Rakata,NA
19766,Yo Gotti Featuring Nicki Minaj,Rake It Up,NA
19767,The Ventures,Ram-Bunk-Shush,NA
19768,The Edsels,Rama Lama Ding Dong,NA
19769,Bob Seger System,Ramblin' Gamblin' Man,NA
19770,Nat King Cole,Ramblin' Rose,NA
19771,The Allman Brothers Band,Ramblin Man,NA
19772,The Ramblers,Rambling,NA
19773,Joyner Lucas & Lil Baby,Ramen & OJ,NA
19774,The Blue Diamonds,Ramona,NA
19775,Duane Eddy His Twangy Guitar And The Rebels,Ramrod,NA
19776,Lil Tecca,Ran$om,NA
19777,G-Eazy,Random,NA
19778,Baby Keem & Kendrick Lamar,Range Brothers,NA
19779,Machine Gun Kelly,Rap Devil,NA
19780,Eminem,Rap God,NA
19781,21 Savage Offset & Metro Boomin Featuring Quavo,Rap Saved Me,NA
19782,T-Pain Featuring Rick Ross,Rap Song,NA
19783,Sugarhill Gang,Rapper's Delight,NA
19784,Rodney Dangerfield,Rappin' Rodney,NA
19785,Polo G,Rapstar,NA
19786,Blondie,Rapture,NA
19787,iio,Rapture (Tastes So Sweet),NA
19788,Nas,Rare,NA
19789,Selena Gomez,Rare,NA
19790,The Kingston Trio,Raspberries Strawberries,NA
19791,Prince And The Revolution,Raspberry Beret,NA
19792,The Drifters,Rat Race,NA
19793,Drake,Ratchet Happy Birthday,NA
19794,Clean Bandit Featuring Jess Glynne,Rather Be,NA
19795,Ohio Players,Rattlesnake,NA
19796,Link Wray And The Wraymen,Raw-Hide,NA
19797,DaBaby Featuring Migos,RAW SHIT,NA
19798,Madonna,Ray Of Light,NA
19799,Limp Bizkit,Re-arranged,NA
19800,Gloria Estefan,Reach,NA
19801,Orleans,Reach,NA
19802,George Duke,Reach For It,NA
19803,Firehouse,Reach For The Sky,NA
19804,Giorgio Moroder (Featuring Paul Engeman),Reach Out,NA
19805,Merrilee Rush,Reach Out,NA
19806,Diana Ross,Reach Out And Touch (Somebody's Hand),NA
19807,Dionne Warwick,Reach Out For Me,NA
19808,Lou Johnson,Reach Out For Me,NA
19809,Diana Ross,Reach Out I'll Be There,NA
19810,Four Tops,Reach Out I'll Be There,NA
19811,Friend And Lover,Reach Out Of The Darkness,NA
19812,The Brotherhood Of Man,Reach Out Your Hand,NA
19813,Gloria Gaynor,Reach Out I'll Be There,NA
19814,Harold Melvin And The Blue Notes,Reaching For The World,NA
19815,Erick Sermon Featuring Redman,React,NA
19816,Foreigner,Reaction To Action,NA
19817,Barry Manilow,Read 'Em And Weep,NA
19818,The Killers,Read My Mind,NA
19819,Avant,Read Your Mind,NA
19820,Cat Stevens,Ready,NA
19821,Fabolous Featuring Chris Brown,Ready,NA
19822,Lil Baby Featuring Gunna,Ready,NA
19823,Silverado,Ready For Love,NA
19824,Village People,Ready For The 80's,NA
19825,Crystal Gayle,Ready For The Times To Get Better,NA
19826,T.I.,Ready For Whatever,NA
19827,Shep And The Limelites,Ready For Your Love,NA
19828,After 7,Ready Or Not,NA
19829,Bridgit Mendler,Ready Or Not,NA
19830,Helen Reddy,Ready Or Not,NA
19831,Lou Gramm,Ready Or Not,NA
19832,The Delfonics,Ready Or Not Here I Come (Can't Hide From Love),NA
19833,Chase Rice,Ready Set Roll,NA
19834,Republica,Ready To Go,NA
19835,Lady Antebellum,Ready To Love Again,NA
19836,Dixie Chicks,Ready To Run,NA
19837,One Direction,Ready To Run,NA
19838,Barry Manilow,Ready To Take A Chance Again,NA
19839,Billy Ray Cyrus With Miley Cyrus,Ready Set Don't Go,NA
19840,The American Breed,Ready Willing and Able,NA
19841,Goo Goo Dolls,Real,NA
19842,Lil Baby Featuring EST Gee,Real As It Gets,NA
19843,Future & Lil Uzi Vert,Real Baby Pluto,NA
19844,Mannie Fresh,Real Big,NA
19845,Kanye West,Real Friends,NA
19846,Tim McGraw,Real Good Man,NA
19847,Das EFX,Real Hip Hop,NA
19848,Plies Featuring Kodak Black,Real Hitta,NA
19849,J.J. Barnes,Real Humdinger,NA
19850,Jake Owen,Real Life,NA
19851,The Weeknd,Real Life,NA
19852,Steve Alaimo,Real Live Girl,NA
19853,Trisha Yearwood,Real Live Woman,NA
19854,Dolly Parton (Duet With Kenny Rogers),Real Love,NA
19855,Jody Watley,Real Love,NA
19856,Mary J. Blige,Real Love,NA
19857,Skyy,Real Love,NA
19858,Slaughter,Real Love,NA
19859,The Beatles,Real Love,NA
19860,The Cretones,Real Love,NA
19861,The Doobie Brothers,Real Love,NA
19862,Todd Rundgren,Real Man,NA
19863,Eazy-E,Real Muthaphuckkin G's,NA
19864,Chic,Real People/Chip Off The Old Block,NA
19865,Jesus Jones,Real Real Real,NA
19866,Juice WRLD x benny blanco,Real Shit,NA
19867,Ivan,Real Wild Child,NA
19868,matchbox 20,Real World,NA
19869,Shirley Lewis,Realistic,NA
19870,Elusion,Reality,NA
19871,James Brown,Reality,NA
19872,Kenny Chesney,Reality,NA
19873,Colbie Caillat,Realize,NA
19874,DaBaby Featuring Stunna 4 Vegas,REALLY,NA
19875,Ice Cube,Really Doe,NA
19876,Demi Lovato Featuring Cher Lloyd,Really Don't Care,NA
19877,Around The Way,Really Into You,NA
19878,Kevin Gates,Really Really,NA
19879,Gary Wright,Really Wanna Know You,NA
19880,Ultravox,Reap The Wild Wind,NA
19881,Billy Stewart,Reap What You Sow,NA
19882,Jason Aldean,Rearview Town,NA
19883,Kansas,Reason To Be,NA
19884,Rod Stewart,Reason To Believe,NA
19885,KISS,Reason To Live,NA
19886,Eric Carmen,Reason To Try,NA
19887,Duane Eddy His Twangy Guitar And The Rebels,Rebel-'rouser,NA
19888,David Bowie,Rebel Rebel,NA
19889,Billy Idol,Rebel Yell,NA
19890,Tom Petty And The Heartbreakers,Rebels,NA
19891,Chic,Rebels Are We,NA
19892,Digable Planets,Rebirth Of Slick (Cool Like Dat),NA
19893,KIDS SEE GHOSTS,Reborn,NA
19894,Johnny Adams,Reconsider Me,NA
19895,Narvel Felts,Reconsider Me,NA
19896,The Quarter Notes,Record Hop Blues,NA
19897,Eric Church,Record Year,NA
19898,Elton John,Recover Your Soul,NA
19899,Fontella Bass,Recovery,NA
19900,Justin Bieber,Recovery,NA
19901,Taylor Swift,Red,NA
19902,The Dave Clark Five,Red And Blue,NA
19903,Brooks & Dunn,Red Dirt Road,NA
19904,YoungBoy Never Broke Again,Red Eye,NA
19905,Red Eye,Red Eye Blues,NA
19906,Kellie Pickler,Red High Heels,NA
19907,Herb Alpert,Red Hot,NA
19908,Robert Gordon With Link Wray,Red Hot,NA
19909,Sam The Sham and the Pharaohs,Red Hot,NA
19910,David Nail,Red Light,NA
19911,Linda Clifford,Red Light,NA
19912,DaBaby,Red Light Green Light,NA
19913,TLC,Red Light Special,NA
19914,Tiesto,Red Lights,NA
19915,Game Featuring Lil Wayne,Red Nation,NA
19916,Sage The Gemini,Red Nose,NA
19917,21 Savage,Red Opps,NA
19918,Roosevelt Fountain And Pens Of Rhythm,Red Pepper I,NA
19919,Tim McGraw,Red Rag Top,NA
19920,Neil Diamond,Red Red Wine,NA
19921,UB40,Red Red Wine,NA
19922,Vic Dana,Red Red Wine,NA
19923,Johnny And The Hurricanes,Red River Rock,NA
19924,The Ames Brothers,Red River Rose,NA
19925,Offset,Red Room,NA
19926,Lil Skies Featuring Landon Cube,Red Roses,NA
19927,Bert Kaempfert And His Orchestra,Red Roses For A Blue Lady,NA
19928,Vic Dana,Red Roses For A Blue Lady,NA
19929,Wayne Newton,Red Roses For A Blue Lady,NA
19930,Bobby Vinton,Red Roses For Mom,NA
19931,The Cyrkle,Red Rubber Ball,NA
19932,Fats Domino,Red Sails In The Sunset,NA
19933,The Platters Featuring Tony Williams,Red Sails In The Sunset,NA
19934,Glee Cast,Red Solo Cup,NA
19935,Toby Keith,Red Solo Cup,NA
19936,Childish Gambino,Redbone,NA
19937,Drake,Redemption,NA
19938,Rihanna,Redemption Song,NA
19939,Lil Durk,Redman,NA
19940,Tyler Farr,Redneck Crazy,NA
19941,Jackson Browne,Redneck Friend,NA
19942,Jeff Foxworthy With Alan Jackson,Redneck Games,NA
19943,Jeff Foxworthy,Redneck Stomp,NA
19944,Gretchen Wilson,Redneck Woman,NA
19945,Craig Morgan,Redneck Yacht Club,NA
19946,Van Morrison,Redwood Tree,NA
19947,Chuck Berry,Reelin' & Rockin',NA
19948,The Dave Clark Five,Reelin' And Rockin',NA
19949,Steely Dan,Reeling In The Years,NA
19950,Diana Ross & The Supremes,Reflections,NA
19951,The Marmalade,Reflections Of My Life,NA
19952,Arcade Fire,Reflektor,NA
19953,Lil Durk,Refugee,NA
19954,Tom Petty And The Heartbreakers,Refugee,NA
19955,LeToya Featuring Ludacris,Regret,NA
19956,New Order,Regret,NA
19957,Nicki Minaj,Regret In Your Tears,NA
19958,Ovis,Regular Thang,NA
19959,Warren G & Nate Dogg,"Regulate (From ""Above The Rim"")",NA
19960,Amy Winehouse,Rehab,NA
19961,Glee Cast,Rehab,NA
19962,Rihanna,Rehab,NA
19963,Sech Daddy Yankee & J Balvin Featuring Rosalia & Farruko,Relacion,NA
19964,Young Thug Featuring Future,Relationship,NA
19965,Frankie Goes To Hollywood,Relax,NA
19966,Ivory,Relax & Party,NA
19967,Timbaland Featuring Justin Timberlake,Release,NA
19968,Angelina,Release Me,NA
19969,"Esther Phillips ""Little Esther""",Release Me,NA
19970,Johnny Adams,Release Me,NA
19971,Wilson Phillips,Release Me,NA
19972,Engelbert Humperdinck,Release Me (And Let Me Love Again),NA
19973,Method Man,Release Yo' Delf,NA
19974,Adele,Remedy,NA
19975,Seether,Remedy,NA
19976,The Black Crowes,Remedy,NA
19977,Nilsson,Remember (Christmas),NA
19978,The Shangri-Las,Remember (Walkin' in the Sand),NA
19979,Aerosmith,Remember (Walking In The Sand),NA
19980,Louise Goffin,Remember (Walking In The Sand),NA
19981,Shep And The Limelites,Remember Baby,NA
19982,Paul Anka,Remember Diana,NA
19983,Diana Ross,Remember Me,NA
19984,Rita Pavone,Remember Me,NA
19985,T.I. Featuring Mary J. Blige,Remember Me,NA
19986,Willie Nelson,Remember Me,NA
19987,Jordan Hill,"Remember Me This Way (From ""Casper"")",NA
19988,House Of Lords,Remember My Name,NA
19989,Ed Sheeran Featuring Eminem & 50 Cent,Remember The Name,NA
19990,Fort Minor Featuring Styles Of Beyond,Remember The Name,NA
19991,The Motels,Remember The Night,NA
19992,The Motels,Remember The Nights,NA
19993,Bob Lind,Remember The Rain,NA
19994,The 21st Century,Remember The Rain?,NA
19995,Michael Jackson,Remember The Time,NA
19996,The Earls,Remember Then,NA
19997,Tavares,Remember What I Told You To Forget/My Ship,NA
19998,Jenny Burton,Remember What You Like,NA
19999,Alan Jackson,Remember When,NA
20000,Color Me Badd,Remember When,NA
20001,The Platters,Remember When,NA
20002,Wayne Newton,Remember When,NA
20003,Wiz Khalifa Featuring The Weeknd,Remember You,NA
20004,Thomas Rhett,Remember You Young,NA
20005,Brad Paisley Duet With Carrie Underwood,Remind Me,NA
20006,Kygo Featuring Miguel,Remind Me To Forget,NA
20007,The Weeknd,Reminder,NA
20008,The Kid LAROI & Juice WRLD,Reminds Me Of You,NA
20009,Mary J. Blige,Reminisce,NA
20010,Little River Band,Reminiscing,NA
20011,Tommy Shaw,Remo's Theme (What If),NA
20012,Kanye West,Remote Control,NA
20013,The Reddings,Remote Control,NA
20014,The Hudson Brothers,Rendezvous,NA
20015,Lost Boyz,Renee,NA
20016,Big Red Machine Featuring Taylor Swift,Renegade,NA
20017,Michael Murphey,Renegade,NA
20018,Styx,Renegade,NA
20019,X Ambassadors,Renegades,NA
20020,Future,Rent Money,NA
20021,The Weeknd,Repeat After Me (Interlude),NA
20022,Lil Tecca & Gunna,Repeat It,NA
20023,Information Society,Repetition,NA
20024,Iyaz,Replay,NA
20025,Zendaya,Replay,NA
20026,A Boogie Wit da Hoodie Featuring Lil Uzi Vert,Reply,NA
20027,Ludacris Featuring Kelly Rowland,Representin',NA
20028,The Black Eyed Peas Featuring Macy Gray,Request Line,NA
20029,Zhane,Request Line,NA
20030,The Association,Requiem For The Masses,NA
20031,Quavo Featuring Travis Scott,Rerun,NA
20032,Fontella Bass,Rescue Me,NA
20033,Madonna,Rescue Me,NA
20034,Marshmello Featuring A Day To Remember,Rescue Me,NA
20035,Melissa Manchester,Rescue Me,NA
20036,Dionne & Kashif,Reservations For Two,NA
20037,Aretha Franklin,Respect,NA
20038,Otis Redding,Respect,NA
20039,The Rationals,Respect,NA
20040,Meek Mill,Respect The Game,NA
20041,Bruce Willis,Respect Yourself,NA
20042,The Staple Singers,Respect Yourself,NA
20043,The Outsiders,Respectable,NA
20044,Extreme,Rest In Peace,NA
20045,Saliva,Rest In Pieces,NA
20046,Ludacris Featuring Usher & David Guetta,Rest Of My Life,NA
20047,Starpoint,Restless,NA
20048,John Waite,Restless Heart,NA
20049,Peter Cetera,Restless Heart,NA
20050,Ashton Gardner & Dyke,Resurrection Shuffle,NA
20051,Crooklyn Dodgers '95,"Return Of The Crooklyn Dodgers (From ""Clockers"")",NA
20052,Mark Morrison,Return Of The Mack,NA
20053,Enigma,Return To Innocence,NA
20054,Dean Martin,Return To Me,NA
20055,Elvis Presley With The Jordanaires,Return To Sender,NA
20056,Kenny Rogers & The First Edition,Reuben James,NA
20057,Peaches & Herb,Reunited,NA
20058,Newcity Rockers,Rev It Up,NA
20059,Johnny And The Hurricanes,Reveille Rock,NA
20060,Brook Benton,Revenge,NA
20061,XXXTENTACION,Revenge,NA
20062,The Kingston Trio,Reverend Mr. Black,NA
20063,T-Pain,Reverse Cowgirl,NA
20064,Johnny And The Hurricanes,Revival,NA
20065,The Allman Brothers Band,Revival (Love Is Everywhere),NA
20066,The Beatles,Revolution,NA
20067,Arrested Development,"Revolution (From ""Malcolm X"")",NA
20068,Rascal Flatts,Rewind,NA
20069,Zac Efron & Zendaya,Rewrite The Stars,NA
20070,Fetty Wap,RGF Island,NA
20071,Deodato,Rhapsody In Blue,NA
20072,Lou Christie,Rhapsody In The Rain,NA
20073,Love Unlimited Orchestra,Rhapsody In White,NA
20074,Fleetwood Mac,Rhiannon (will You Ever Win),NA
20075,Fleetwood Mac,Rhiannon (Will You Ever Win),NA
20076,Glen Campbell,Rhinestone Cowboy,NA
20077,Nicolette Larson,Rhumba Girl,NA
20078,Kool & The Gang,Rhyme Tyme People,NA
20079,Major Lance,Rhythm,NA
20080,Enrique Iglesias,Rhythm Divine,NA
20081,Snap!,Rhythm Is A Dancer,NA
20082,Gloria Estefan & Miami Sound Machine,Rhythm Is Gonna Get You,NA
20083,Janet Jackson,Rhythm Nation,NA
20084,Plain White T's,Rhythm of Love,NA
20085,DJ Company,Rhythm Of Love,NA
20086,Scorpions,Rhythm Of Love,NA
20087,Yes,Rhythm Of Love,NA
20088,Rod Stewart,Rhythm Of My Heart,NA
20089,Debarge,Rhythm Of The Night,NA
20090,Gary Lewis And The Playboys,Rhythm Of The Rain,NA
20091,The Cascades,Rhythm Of The Rain,NA
20092,Andre Williams & His Orch.,Rib Tip's (Part 1),NA
20093,Rod Wave,Ribbon In The Sky,NA
20094,Stevie Wonder,Ribbon In The Sky,NA
20095,Offset & Metro Boomin,Ric Flair Drip,NA
20096,The Lemon Pipers,Rice Is Nice,NA
20097,Maren Morris,Rich,NA
20098,Future,Rich $ex,NA
20099,Post Malone,Rich & Sad,NA
20100,Lil Wayne Featuring 2 Chainz,Rich As F**k,NA
20101,YoungBoy Never Broke Again,Rich As Hell,NA
20102,Daryl Hall John Oates,Rich Girl,NA
20103,Gwen Stefani Featuring Eve,Rich Girl,NA
20104,Terri Gibbs,Rich Man,NA
20105,Trippie Redd Featuring Lil Durk & Polo G,Rich MF,NA
20106,Young Thug With Juice WRLD,Rich N***a Shit,NA
20107,21 Savage & Metro Boomin Featuring Young Thug,Rich N*gga Sh*t,NA
20108,Lil Baby Lil Durk & Rod Wave,Rich Off Pain,NA
20109,Nicki Minaj Featuring Lil Wayne,Rich Sex,NA
20110,YoungBoy Never Broke Again,Rich Shit,NA
20111,Rod Wave Featuring Polo G,Richer,NA
20112,Weird Al Yankovic,Ricky,NA
20113,Gerardo,Rico Suave,NA
20114,En Vogue,Riddle,NA
20115,Ace Hood Featuring Trey Songz,Ride,NA
20116,Ciara Featuring Ludacris,Ride,NA
20117,Martina McBride,Ride,NA
20118,SoMo,Ride,NA
20119,twenty one pilots,Ride,NA
20120,Paul Davis,Ride 'em Cowboy,NA
20121,Tyrannosaurus Rex,Ride A White Swan,NA
20122,Roy Orbison,Ride Away,NA
20123,Blues Image,Ride Captain Ride,NA
20124,Danity Kane,Ride For You,NA
20125,Meek Mill Featuring Kehlani,Ride For You,NA
20126,Regard,Ride It.,NA
20127,Christopher Cross,Ride Like The Wind,NA
20128,The Moody Blues,Ride My See-Saw,NA
20129,Kid Ink Tyga Wale YG & Rich Homie Quan,Ride Out,NA
20130,Jefferson Starship,Ride The Tiger,NA
20131,Jan & Dean,Ride The Wild Surf,NA
20132,Poison,Ride The Wind,NA
20133,Nelly Featuring City Spud,Ride Wit Me,NA
20134,Joe Featuring G-Unit,Ride Wit U,NA
20135,Steppenwolf,Ride With Me,NA
20136,Lee Dorsey,Ride Your Pony,NA
20137,Dee Dee Sharp,Ride!,NA
20138,Brenda Lee,Ride Ride Ride,NA
20139,Lawrence Welk His Orchestra And Chorus,Riders In The Sky,NA
20140,The Doors,Riders On The Storm,NA
20141,Chamillionaire Featuring Krayzie Bone,Ridin',NA
20142,L.A.D.,Ridin' Low,NA
20143,Johnny Rodriguez,Ridin' My Thumb To Mexico,NA
20144,Dem Franchize Boyz,Ridin' Rims,NA
20145,Dustin Lynch,Ridin' Roads,NA
20146,Jason Derulo,Ridin' Solo,NA
20147,REO Speedwagon,Ridin' The Storm Out,NA
20148,The Tornadoes,Ridin' The Wind,NA
20149,Future,Ridin Strikers,NA
20150,David Ball,Riding With Private Malone,NA
20151,The Barden Bellas The Treblemakers & The BU Harmonics,Riff Off: Mickey / Like A Virgin / Hit Me With Your Best Shot...,NA
20152,Lil Wayne Featuring Drake,Right Above It,NA
20153,Abstrac',Right And Hype,NA
20154,Hawks,Right Away,NA
20155,Kansas,Right Away,NA
20156,Khalid Featuring A Boogie Wit da Hoodie,Right Back,NA
20157,Maxine Nightingale,Right Back Where We Started From,NA
20158,Sinitta,Right Back Where We Started From,NA
20159,America,Right Before Your Eyes,NA
20160,Sophie B. Hawkins,Right Beside You,NA
20161,Wax,Right Between The Eyes,NA
20162,Nicki Minaj Featuring Chris Brown,Right By My Side,NA
20163,Ricky Nelson,Right By My Side,NA
20164,Eurythmics,Right By Your Side,NA
20165,Gerry Rafferty,Right Down The Line,NA
20166,Damian Dame,Right Down To It,NA
20167,YoungBoy Never Broke Again,Right Foot Creep,NA
20168,Drake,Right Hand,NA
20169,Justin Bieber Featuring Drake,Right Here,NA
20170,Staind,Right Here,NA
20171,SWV,Right Here,NA
20172,Brandy,Right Here (Departed),NA
20173,SWV,Right Here (Human Nature)/Downtown,NA
20174,Bill Medley,Right Here And Now,NA
20175,Richard Marx,Right Here Waiting,NA
20176,Jesus Jones,Right Here Right Now,NA
20177,Quarterflash,Right Kind Of Love,NA
20178,The Robert Cray Band,Right Next Door (Because Of Me),NA
20179,Whistle,Right Next To Me,NA
20180,Al B. Sure!,Right Now,NA
20181,Rihanna Featuring David Guetta,Right Now,NA
20182,Van Halen,Right Now,NA
20183,Akon,Right Now (Na Na Na),NA
20184,The Shangri-Las,Right Now And Not Later,NA
20185,Alan Jackson,Right On The Money,NA
20186,Brenda & The Tabulations,Right On The Tip Of My Tongue,NA
20187,The Breakfast Club,Right On Track,NA
20188,Ronnie Dove,Right Or Wrong,NA
20189,Wanda Jackson,Right Or Wrong,NA
20190,Dr. John,Right Place Wrong Time,NA
